StockCode,Description,PurchaseCount,TotalQuantity,AverageQuantity,TotalRevenue,AverageRevenue,UniqueCustomers,TotalQuantity_Normalized,TotalRevenue_Normalized,PurchaseCount_Normalized,PopularityScore,PopularityRank
20615,BLUE SPOTTY PASSPORT COVER,79,458,5.8,585.04,7.41,59,0.031240011281376327,0.41692293768025196,0.01513094083414161,0.1544,789
20616,CHERRY BLOSSOM PASSPORT COVER,44,188,4.27,236.18,5.37,31,0.028701701607596126,0.41614216211761834,0.00834141610087294,0.1511,822
20617,FIRST CLASS PASSPORT COVER ,74,452,6.11,863.88,11.67,59,0.031183604399736768,0.41754700308724824,0.014161008729388943,0.1543,790
20618,QUEEN OF THE SKIES PASSPORT COVER ,74,193,2.61,400.38,5.41,50,0.02874870734229576,0.41650965437062654,0.014161008729388943,0.1531,802
20619,TROPICAL PASSPORT COVER ,68,373,5.49,566.33,8.33,46,0.03044091379148256,0.41688106325848706,0.012997090203685741,0.1534,799
20620,RED SPOTTY PASSPORT COVER,1,1,1.0,2.1,2.1,1,0.02694368712982984,0.4156182730397612,0.0,0.1475,858
20621,ECONOMY PASSPORT COVER ,29,199,6.86,417.9,14.41,23,0.02880511422393532,0.4165488654806917,0.005431619786614937,0.1503,830
20622,VIPPASSPORT COVER ,82,523,6.38,914.18,11.15,59,0.03185108583247156,0.41765957836329154,0.01571290009699321,0.1551,782
20652,BLUE SPOTTY LUGGAGE TAG ,90,1215,13.5,692.01,7.69,73,0.03835667951490082,0.4171623447832013,0.017264791464597477,0.1576,757
20653,CHERRY BLOSSOM LUGGAGE TAG,31,1927,62.16,428.89,13.84,26,0.045050296136128605,0.41657346194756484,0.005819592628516004,0.1558,775
20654,FIRST CLASS LUGGAGE TAG ,85,339,3.99,414.63,4.88,65,0.030121274795525056,0.4165415469687104,0.016294859359844812,0.1543,790
20655,QUEEN OF SKIES LUGGAGE TAG,94,264,2.81,321.02,3.42,55,0.029416188775030553,0.41633204057526274,0.018040737148399613,0.1546,787
20657,TROPICAL LUGGAGE TAG,71,1692,23.83,534.14,7.52,54,0.04284102660524584,0.41680901955797356,0.013579049466537343,0.1577,756
20658,RED SPOTTY LUGGAGE TAG,230,1309,5.69,1631.69,7.09,154,0.03924038732725393,0.4192654210335467,0.044422890397672166,0.1676,657
20659,ECONOMY LUGGAGE TAG,91,287,3.15,380.81,4.18,55,0.02963241515464887,0.4164658552025914,0.01745877788554801,0.1545,788
20660,VIP LUGGAGE TAG ,27,71,2.63,88.75,3.29,22,0.027601767415624708,0.4158122024168815,0.00504364694471387,0.1495,838
20661,BLUE SPOTTY PURSE ,47,433,9.21,451.87,9.61,37,0.03100498260787816,0.41662489295836946,0.008923375363724539,0.1522,811
20662,FIRST CLASS HOLIDAY PURSE ,26,397,15.27,343.27,13.2,23,0.0306665413180408,0.41638183778981475,0.004849660523763337,0.1506,827
20663,QUEEN OF THE SKIES HOLIDAY PURSE ,17,534,31.41,183.34,10.78,14,0.03195449844881076,0.41602390212584645,0.0031037827352085354,0.1504,829
20664,TROPICAL HOLIDAY PURSE ,16,31,1.94,91.45,5.72,11,0.027225721538027638,0.41581824522493954,0.002909796314258002,0.1487,846
20665,RED SPOTTY PURSE ,227,1133,4.99,3325.55,14.65,168,0.03758578546582683,0.4230564102398829,0.043840931134820564,0.1682,651
20666,ECONOMY HOLIDAY PURSE,23,471,20.48,272.65,11.85,22,0.03136222619159537,0.4162237847879424,0.004267701260911736,0.1506,827
20667,CHERRY BLOSSOM PURSE,9,21,2.33,61.95,6.88,6,0.027131710068628374,0.41575222195171335,0.0015518913676042677,0.1481,852
20668,DISCO BALL CHRISTMAS DECORATION,316,20547,65.02,2291.68,7.25,182,0.22009965215756322,0.42074252951139596,0.061105722599418044,0.234,208
20669,RED HEART LUGGAGE TAG,138,627,4.54,781.47,5.66,103,0.03282880511422394,0.41736256315685605,0.026576139670223084,0.1589,744
20670,VIP HOLIDAY PURSE,25,352,14.08,210.08,8.4,21,0.0302434897057441,0.4160837483063911,0.004655674102812803,0.1503,830
20671,BLUE TEATIME PRINT BOWL ,106,731,6.9,900.07,8.49,70,0.03380652439597631,0.4176279990959959,0.020368574199806012,0.1573,760
20672,PINK TEATIME PRINT BOWL,22,116,5.27,145.0,6.59,21,0.028024819027921408,0.415938094251423,0.004073714839961203,0.1493,840
20673,STRAWBERRIES PRINT BOWL,2,5,2.5,6.25,3.12,2,0.026981291717589544,0.415627561059554,0.00019398642095053346,0.1476,857
20674,GREEN SPOTTY BOWL,366,3081,8.42,3729.53,10.19,196,0.055899219704803986,0.4239605486099818,0.07080504364694472,0.1836,510
20675,BLUE SPOTTY BOWL,546,5776,10.58,6797.32,12.45,282,0.08123531070790636,0.43082649902932363,0.10572259941804074,0.2059,343
20676,RED SPOTTY BOWL,736,9266,12.59,10816.25,14.7,372,0.11404531352825045,0.43982117406210136,0.1425800193986421,0.2321,215
20677,PINK SPOTTY BOWL,554,6874,12.41,8012.92,14.46,269,0.09155777004794585,0.4335471055016545,0.10727449078564501,0.2108,312
20678,LARGE BLACK DIAMANTE HAIRSLIDE,1,4,4.0,6.6,6.6,1,0.02697189057064962,0.4156283443865245,0.0,0.1475,858
20679,EDWARDIAN PARASOL RED,632,6011,9.51,28450.82,45.02,273,0.08344458023878913,0.4792887006158785,0.12240543161978662,0.2284,232
20680,PINK FLOWERS CHILDS UMBRELLA,5,6,1.2,19.5,3.9,4,0.026990692864529472,0.41565721558057933,0.0007759456838021338,0.1478,855
20681,PINK SPOTTY CHILDS UMBRELLA,291,1272,4.37,4036.0,13.87,186,0.03889254489047664,0.4246464520861049,0.05625606207565471,0.1733,600
20682,RED SPOTTY CHILDS UMBRELLA,500,2835,5.67,8955.91,17.91,302,0.053586537557582026,0.43565758978706354,0.0967992240543162,0.1953,415
20683,RAIN GIRL CHILDS UMBRELLA,1,1,1.0,3.25,3.25,1,0.02694368712982984,0.41562084682837847,0.0,0.1475,858
20684,STRAWBERRY DREAM CHILDS UMBRELLA,163,548,3.36,1744.5,10.7,118,0.03208611450596973,0.4195178985065177,0.03142580019398642,0.161,723
20685,RED SPOTTY COIR DOORMAT,1491,9273,6.22,59914.11,40.18,626,0.11411112155682994,0.5497059681502834,0.2890397672162949,0.3176,57
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,167,553,3.31,1792.63,10.73,119,0.03213312024066936,0.4196256171553441,0.032201745877788554,0.1613,720
20688,BEAUTY SPEED EXPRESSO CUPS,9,462,51.33,306.9,34.1,9,0.031277615869136036,0.41630043892719654,0.0015518913676042677,0.1497,836
20689,RETRO SISTERS EXPRESSO CUPS,28,388,13.86,412.6,14.74,26,0.03058193099558146,0.4165370036722816,0.0052376333656644035,0.1508,825
20692,FLORAL ELEPHANT SOFT TOY,120,877,7.31,3425.75,28.55,75,0.035179091849205604,0.42328066556114613,0.02308438409311348,0.1605,728
20693,FLORAL DINOSAUR GREEN,13,25,1.92,106.25,8.17,10,0.02716931465638808,0.4158513687654055,0.0023278370514064014,0.1484,849
20694,FLORAL PINK MONSTER,27,108,4.0,393.48,14.57,24,0.027949609852401993,0.4164942116389228,0.00504364694471387,0.1498,835
20695,FLORAL BLUE MONSTER,28,78,2.79,315.0,11.25,26,0.027667575444204194,0.4163185673513705,0.0052376333656644035,0.1497,836
20696,FLORAL SOFT CAR TOY,34,123,3.62,461.25,13.57,28,0.028090627056500894,0.41664588612117837,0.006401551891367604,0.1504,829
20697,LITTLE GREEN MONSTER SOFT TOY,19,38,2.0,91.5,4.82,17,0.027291529566607128,0.4158183571287924,0.0034917555771096023,0.1489,844
20698,LITTLE PINK MONSTER SOFT TOY,19,43,2.26,104.25,5.49,17,0.027338535301306758,0.4158468926112885,0.0034917555771096023,0.1489,844
20699,MOUSEY LONG LEGS SOFT TOY,46,208,4.52,519.6,11.3,42,0.02888972454639466,0.4167764779175427,0.008729388942774006,0.1515,818
20700,GREEN CAT FLORAL CUSHION COVER ,14,286,20.43,412.5,29.46,13,0.02962301400770894,0.4165367798645757,0.002521823472356935,0.1496,837
20701,PINK CAT FLORAL CUSHION COVER ,13,282,21.69,397.5,30.58,12,0.029585409419949235,0.416503208708698,0.0023278370514064014,0.1495,838
20702,PINK PADDED MOBILE,246,747,3.04,3131.25,12.73,152,0.033956942747015134,0.42262155186741346,0.0475266731328807,0.168,653
20703,BLUE PADDED SOFT MOBILE,180,430,2.39,1815.0,10.08,122,0.03097677916705838,0.41967568293914304,0.03472356935014549,0.1618,715
20704,MR ROBOT SOFT TOY,65,341,5.25,1173.15,18.05,60,0.03014007708940491,0.41823917317913517,0.012415130940834141,0.1536,797
20705,MRS ROBOT SOFT TOY,50,268,5.36,970.6,19.41,47,0.029453793362790262,0.417785850670933,0.009505334626576139,0.1522,811
20707,CRAZY DAISY HEART DECORATION,67,1272,18.99,905.37,13.51,49,0.03889254489047664,0.417639860904406,0.012803103782735208,0.1564,769
20711,JUMBO BAG TOYS ,686,11288,16.45,20213.47,29.47,326,0.13305443264078218,0.46085287655791984,0.13288069835111543,0.2423,175
20712,JUMBO BAG WOODLAND ANIMALS,943,15458,16.39,28657.89,30.39,388,0.17225721538027639,0.47975213923238524,0.1827352085354025,0.2782,102
20713,JUMBO BAG OWLS,941,19211,20.42,34713.44,36.89,371,0.2075397198458212,0.49330492676407584,0.18234723569350145,0.2944,76
20714,POSY SHOPPER BAG,12,1513,126.08,586.25,48.85,10,0.04115822130299897,0.4169256457534927,0.002133850630455868,0.1534,799
20715,LITTLE FLOWER SHOPPER BAG,2,0,0.0,0.0,0.0,1,0.026934285982889914,0.4156135730779383,0.00019398642095053346,0.1476,857
20716,PARTY FOOD SHOPPER BAG,174,1381,7.94,1692.05,9.72,122,0.03991726990692865,0.4194005113647986,0.03355965082444229,0.1643,690
20717,STRAWBERRY SHOPPER BAG,511,5222,10.22,6231.28,12.19,284,0.07602707530318699,0.42955965789112177,0.09893307468477207,0.2015,373
20718,RED SPOTTY SHOPPER BAG,879,12208,13.89,14301.27,16.27,428,0.1417034878255147,0.4476209173725673,0.17032007759456838,0.2532,150
20719,WOODLAND CHARLOTTE BAG,1087,18892,17.38,14923.82,13.73,365,0.2045407539719846,0.44901423224534587,0.21066925315227933,0.2881,80
20721,OWLS CHARLOTTE BAG,1,1,1.0,0.85,0.85,1,0.02694368712982984,0.415615475443438,0.0,0.1475,858
20723,STRAWBERRY CHARLOTTE BAG,1019,14355,14.09,11497.02,11.28,356,0.1618877503055373,0.4413447897812266,0.19747817652764307,0.2669,118
20724,RED SPOTTY CHARLOTTE BAG,1543,25495,16.52,20250.37,13.12,524,0.2666165272163204,0.46093546160137905,0.2991270611057226,0.3422,38
20725,LUNCH BAG RED SPOTTY,2686,36842,13.72,58029.3,21.6,845,0.37329134154366833,0.5454876181296238,0.5208535402521823,0.4799,8
20726,LUNCH BAG WOODLAND,1645,19901,12.1,31506.81,19.15,586,0.21402651123437058,0.48612824172592983,0.318913676042677,0.3397,40
20727,LUNCH BAG  BLACK SKULL.,2089,24191,11.58,38141.55,18.26,706,0.254357431606656,0.5009773011091417,0.4050436469447139,0.3868,18
20728,LUNCH BAG CARS BLUE,1862,22165,11.9,34967.93,18.78,702,0.23531070790636457,0.4938744949946973,0.3610087293889428,0.3634,26
20729,RED SPOTTY CANDY BAG,70,4604,65.77,1127.4,16.11,39,0.07021716649431231,0.4181367811537081,0.01338506304558681,0.1672,661
20730,STRAWBERRY CANDY BAG,43,1648,38.33,510.5,11.87,35,0.04242737613988907,0.4167561114163102,0.008147429679922406,0.1558,775
20731,POSY CANDY BAG,47,4045,86.06,1120.7,23.84,40,0.0649619253548933,0.4181217860374161,0.008923375363724539,0.164,693
20733,GOLD MINI TAPE MEASURE ,103,1246,12.1,907.7,8.81,67,0.03864811507003855,0.4176450756239524,0.019786614936954414,0.1587,746
20734,SILVER MINI TAPE MEASURE ,69,1378,19.97,1079.0,15.64,51,0.03988906646610887,0.41802845822407597,0.013191076624636276,0.157,763
20735,BLACK MINI TAPE MEASURE ,63,824,13.08,588.0,9.33,30,0.03468083106138949,0.4169295623883451,0.012027158098933075,0.1545,788
20736,PINK MINI TAPE MEASURE ,18,286,15.89,230.1,12.78,18,0.02962301400770894,0.41612855460910264,0.003297769156159069,0.1497,836
20738,GREEN MINI TAPE MEASURE ,65,1585,24.38,1270.55,19.55,46,0.04183510388267369,0.4184571618846345,0.012415130940834141,0.1576,757
20747,PICCADILLY TEA SET,73,305,4.18,4157.15,56.95,50,0.029801635799567548,0.424917595121744,0.01396702230843841,0.1562,771
20748,KENSINGTON COFFEE SET,114,359,3.15,3371.25,29.57,86,0.030309297734323587,0.42315869036145703,0.021920465567410282,0.1585,748
20749,ASSORTED COLOUR MINI CASES,739,2959,4.0,21067.89,28.51,426,0.054752279778132934,0.4627651343582563,0.1431619786614937,0.2202,269
20750, RED/WHITE DOT MINI CASES,881,3588,4.07,25791.88,29.28,471,0.06066560120334681,0.4733377880019106,0.17070805043646944,0.2349,205
20751,FUNKY WASHING UP GLOVES ASSORTED,432,2733,6.33,5645.82,13.07,265,0.0526276205697095,0.4282493532964436,0.08360814742967992,0.1882,469
20752,RETRO BLUE SPOTTY WASHING UP GLOVES,273,1314,4.81,2309.4,8.46,189,0.03928739306195356,0.42078218823687286,0.052764306498545105,0.1709,624
20753,RETRO PINK SPOT WASHING UP GLOVES,39,185,4.74,386.9,9.92,31,0.02867349816677635,0.41647948509187777,0.007371483996120271,0.1508,825
20754,RETRO RED SPOTTY WASHING UP GLOVES,690,4782,6.93,9262.92,13.42,364,0.07189057064961925,0.43634470182479823,0.13365664403491756,0.214,300
20755,BLUE PAISLEY POCKET BOOK,86,5084,59.12,1031.0,11.99,74,0.07472971702547711,0.4179210305252673,0.016488845780795344,0.1697,636
20756,GREEN FERN POCKET BOOK,44,5679,129.07,816.75,18.56,40,0.08032339945473348,0.41744152251548045,0.00834141610087294,0.1687,646
20757,RED DAISY POCKET BOOK ,56,5301,94.66,856.23,15.29,49,0.07676976591144119,0.41752988179775063,0.01066925315227934,0.1683,650
20758,ABSTRACT CIRCLES POCKET BOOK,77,5377,69.83,920.05,11.95,62,0.07748425307887562,0.417672715875625,0.014742967992240542,0.17,633
20759,CHRYSANTHEMUM POCKET BOOK ,44,5734,130.32,863.5,19.62,35,0.08084046253642944,0.417546152617966,0.00834141610087294,0.1689,644
20760,GARDEN PATH POCKET BOOK,60,5484,91.4,1270.2,21.17,47,0.07849017580144778,0.4184563785576641,0.011445198836081475,0.1695,638
20761,BLUE PAISLEY SKETCHBOOK,118,409,3.47,1192.37,10.1,93,0.03077935508131992,0.4182821890201998,0.022696411251212415,0.1573,760
20762,GREEN FERN SKETCHBOOK ,112,412,3.68,1156.71,10.33,88,0.030807558522139702,0.4182023791922932,0.021532492725509216,0.1568,765
20763,DAISY SKETCHBOOK ,60,241,4.02,591.86,9.86,54,0.02919996239541224,0.41693820136579096,0.011445198836081475,0.1525,808
20764,ABSTRACT CIRCLES SKETCHBOOK ,146,593,4.06,1706.88,11.69,107,0.03250916611826643,0.4194337020475764,0.028128031037827354,0.16,733
20765,CHRYSANTHEMUM SKETCHBOOK ,123,400,3.25,1086.04,8.83,96,0.03069474475886058,0.41804421428656796,0.023666343355965083,0.1575,758
20766,GARDEN PATH SKETCHBOOK,126,471,3.74,1330.98,10.56,100,0.03136222619159537,0.41859240888128063,0.02424830261881668,0.1581,752
20767,BLUE PAISLEY JOURNAL ,150,743,4.95,1528.67,10.19,113,0.03391933815925543,0.4190348543349785,0.028903976721629487,0.1606,727
20768,GREEN FERN JOURNAL ,117,702,6.0,1357.81,11.61,98,0.033533891134718434,0.41865245648876054,0.02250242483026188,0.1582,751
20769,DAISY JOURNAL ,62,403,6.5,708.47,11.43,48,0.030722948199680362,0.4171991835315844,0.011833171677982542,0.1533,800
20770,ABSTRACT CIRCLE JOURNAL ,116,892,7.69,1811.1,15.61,95,0.0353201090533045,0.41966695443861485,0.02230843840931135,0.1591,742
20771,CHRYSANTHEMUM  JOURNAL,113,545,4.82,1036.66,9.17,91,0.03205791106514995,0.4179336980414185,0.021726479146459747,0.1572,761
20772,GARDEN PATH JOURNAL,134,775,5.78,1401.31,10.46,106,0.03422017486133308,0.418749812840806,0.02580019398642095,0.1596,737
20773,BLUE PAISLEY NOTEBOOK,99,3302,33.35,888.3,8.97,78,0.05797687317852778,0.4176016569290172,0.019010669253152278,0.1649,684
20774,GREEN FERN NOTEBOOK,78,3418,43.82,839.7,10.77,68,0.05906740622355927,0.41749288638397336,0.014936954413191077,0.1638,695
20775,DAISY NOTEBOOK ,54,3509,64.98,749.85,13.89,43,0.0599229105950926,0.4172917951602658,0.010281280310378274,0.1625,708
20776,ABSTRACT CIRCLES NOTEBOOK,54,3187,59.02,698.55,12.94,50,0.056895741280436216,0.41717698180716395,0.010281280310378274,0.1615,718
20777,CHRYSANTHEMUM NOTEBOOK,97,3522,36.31,1011.3,10.43,78,0.06004512550531165,0.4178769404072145,0.01862269641125121,0.1655,678
20778,GARDEN PATH NOTEBOOK ,83,3592,43.28,886.8,10.68,66,0.06070320579110652,0.4175982998134294,0.015906886517943745,0.1647,686
20779,PINK EAR MUFF HEADPHONES,2,-3,-1.5,-14.79,-7.4,2,0.026906082542070133,0.4155804719182428,0.00019398642095053346,0.1476,857
20780,BLACK EAR MUFF HEADPHONES,62,173,2.79,852.11,13.74,35,0.028560684403497228,0.4175206609202695,0.011833171677982542,0.1526,807
20781,GOLD EAR MUFF HEADPHONES,44,71,1.61,340.23,7.73,34,0.027601767415624708,0.41637503403555687,0.00834141610087294,0.1508,825
20782,CAMOUFLAGE EAR MUFF HEADPHONES,53,94,1.77,517.82,9.77,39,0.02781799379524302,0.41677249414037854,0.01008729388942774,0.1516,817
20783,HEART EAR MUFF HEADPHONES,38,126,3.32,637.14,16.77,20,0.02811883049732067,0.4170395414950006,0.007177497575169738,0.1508,825
20784,RED RETRO BAR STOOL,9,25,2.78,930.75,103.42,6,0.02716931465638808,0.41769666330015115,0.0015518913676042677,0.1488,845
20785,FUSCHIA RETRO BAR STOOL,18,43,2.39,1617.85,89.88,14,0.027338535301306758,0.41923444604705684,0.003297769156159069,0.15,833
20786,BLACK RETRO BAR STOOL,11,20,1.82,751.0,68.27,9,0.027122308921688446,0.41729436894888305,0.0019398642095053346,0.1488,845
20787,BLUE RETRO BAR STOOL,8,11,1.38,435.45,54.43,7,0.027037698599229106,0.4165881437330687,0.0013579049466537342,0.1483,850
20791,BLUE TILED SET OF 3 DRAWERS,2,0,0.0,0.0,0.0,1,0.026934285982889914,0.4156135730779383,0.00019398642095053346,0.1476,857
20793,BLUE TILED TRAY,16,268,16.75,369.0,23.06,13,0.029453793362790262,0.4164394235125303,0.002909796314258002,0.1496,837
20794,BLUE  TILE HOOK,35,172,4.91,435.0,12.43,27,0.0285512832565573,0.4165871365983923,0.006595538312318138,0.1506,827
20795,LARGE BLUE PROVENCAL CERAMIC BALL,20,109,5.45,214.14,10.71,15,0.02795901099934192,0.41609283489924875,0.0036857419980601356,0.1492,841
20796,SMALL BLUE PROVENCAL CERAMIC BALL,13,88,6.77,145.2,11.17,11,0.027761586913603458,0.4159385418668347,0.0023278370514064014,0.1487,846
20798,CLEAR MILKSHAKE GLASS,59,369,6.25,729.45,12.36,36,0.030403309203722854,0.4172461383882721,0.01125121241513094,0.153,803
20799,PINK MILKSHAKE GLASS,14,165,11.79,211.3,15.09,11,0.028485475227977813,0.4160864787604025,0.002521823472356935,0.149,843
20800,LARGE GLASS SUNDAE DISH CLEAR,2,996,498.0,258.2,129.1,2,0.036297828335056875,0.4161914445744469,0.00019398642095053346,0.1509,824
20801,LARGE PINK GLASS SUNDAE DISH,75,870,11.6,821.86,10.96,61,0.03511328382062612,0.4174529590892494,0.014354995150339476,0.1556,777
20802,SMALL GLASS SUNDAE DISH CLEAR,79,855,10.82,1116.27,14.13,68,0.03497226661652721,0.4181118713560468,0.01513094083414161,0.1561,772
20803,SMALL PINK GLASS SUNDAE DISH,64,1017,15.89,642.45,10.04,50,0.036495252420795335,0.4170514256841813,0.012221144519883608,0.1553,780
20804,GLASS CHICKEN BUTTER DISH,25,235,9.4,368.55,14.74,22,0.02914355551377268,0.416438416377854,0.004655674102812803,0.1501,832
20812,EMBOSSED FLOWER TRELLIS PHOTO FRAME,3,5,1.67,12.75,4.25,3,0.026981291717589544,0.4156421085604344,0.0003879728419010669,0.1477,856
20814,SILVER FINCH DECORATION,14,174,12.43,190.14,13.58,8,0.028570085550437153,0.41603912104984436,0.002521823472356935,0.149,843
20816,GOLD FLOWER CUSHION COVER ,8,19,2.38,89.85,11.23,6,0.02711290777474852,0.4158146643016459,0.0013579049466537342,0.1481,852
20818,GOLD TEDDY BEAR,22,79,3.59,211.25,9.6,20,0.02767697659114412,0.4160863668565496,0.004073714839961203,0.1493,840
20819,SILVER TEDDY BEAR,50,208,4.16,543.71,10.87,39,0.02888972454639466,0.41683043795542346,0.009505334626576139,0.1517,816
20820,SILVER LOOKING MIRROR,8,11,1.38,54.45,6.81,6,0.027037698599229106,0.41573543637377447,0.0013579049466537342,0.148,853
20821,GOLDIE LOOKING MIRROR,13,12,0.92,59.4,4.57,11,0.027047099746169034,0.4157465148552141,0.0023278370514064014,0.1484,849
20822,SILVER WINE GOBLET,2,0,0.0,0.0,0.0,1,0.026934285982889914,0.4156135730779383,0.00019398642095053346,0.1476,857
20823,GOLD WINE GOBLET,18,244,13.56,494.6,27.48,14,0.02922816583623202,0.41672052599107984,0.003297769156159069,0.1497,836
20825,GOLD WINE GLASS,7,354,50.57,1206.54,172.36,5,0.030262291999623953,0.41831390257211903,0.0011639185257032007,0.1499,834
20826,SILVER APERITIF GLASS,14,355,25.36,290.72,20.77,11,0.03027169314656388,0.4162642268403898,0.002521823472356935,0.1497,836
20827,GOLD APERITIF GLASS,8,173,21.62,209.36,26.17,5,0.028560684403497228,0.41608213689090895,0.0013579049466537342,0.1487,846
20828,GLITTER BUTTERFLY CLIPS,521,4190,8.04,9874.5,18.95,261,0.06632509166118267,0.43771346499224484,0.1008729388942774,0.2016,372
20829,GLITTER HANGING BUTTERFLY STRING,428,3606,8.43,7548.43,17.64,207,0.06083482184826549,0.4325075410887448,0.08283220174587778,0.1921,442
20830,SILVER PHOTO FRAME,50,287,5.74,482.7,9.65,37,0.02963241515464887,0.41669389287408354,0.009505334626576139,0.1519,814
20831,GOLD PHOTO FRAME,53,388,7.32,582.24,10.99,34,0.03058193099558146,0.41691667106448804,0.01008729388942774,0.1525,808
20832,RED FLOCK LOVE HEART PHOTO FRAME,107,1568,14.65,987.3,9.23,86,0.041675284384694936,0.4178232265578101,0.020562560620756547,0.16,733
20833,SHAKER THROW  QUILTED,6,51,8.5,761.85,126.98,4,0.027413744476826173,0.417318652084968,0.0009699321047526673,0.1486,847
20835,FRENCH LATTICE CUSHION COVER ,8,78,9.75,64.98,8.12,8,0.027667575444204194,0.4157590033252006,0.0013579049466537342,0.1483,850
20836,FRENCH PAISLEY CUSHION COVER,24,200,8.33,204.64,8.53,18,0.028814515370875246,0.41607157316719284,0.0044616876818622695,0.1498,835
20837,FRENCH FLORAL CUSHION COVER ,18,165,9.17,188.07,10.45,17,0.028485475227977813,0.41603448823033323,0.003297769156159069,0.1493,840
20838,FRENCH LATTICE CUSHION COVER ,40,379,9.48,377.09,9.43,36,0.030497320673122122,0.41645752955593374,0.007565470417070805,0.1515,818
20839,FRENCH PAISLEY CUSHION COVER ,60,507,8.45,574.09,9.57,53,0.031700667481432736,0.41689843073646116,0.011445198836081475,0.1533,800
20840,FRENCH FLORAL CUSHION COVER ,64,594,9.28,804.98,12.58,50,0.032518567265206355,0.4174151803485017,0.012221144519883608,0.1541,792
20845,ZINC HEART LATTICE 2 WALL PLANTER,21,73,3.48,463.55,22.07,15,0.02762056970950456,0.4166510336984129,0.0038797284190106693,0.1494,839
20846,ZINC HEART LATTICE T-LIGHT HOLDER,131,1321,10.08,1627.97,12.43,105,0.039353201090533044,0.419257095386889,0.02521823472356935,0.1613,720
20847,ZINC HEART LATTICE CHARGER LARGE,20,71,3.55,266.25,13.31,17,0.027601767415624708,0.4162094610947679,0.0036857419980601356,0.1492,841
