Recency,Frequency,Monetary,TotalQuantity,AvgQuantity,MedianQuantity,MaxQuantity,MinQuantity,QuantitySTD,AvgRevenue,MedianRevenue,MaxRevenue,MinRevenue,RevenueSTD,RevenueRange,UniqueProducts,AvgProductsPerInvoice,ActiveMonths,PurchaseSpan,WeekendPurchaseRate,AvgDaysBetweenPurchases,CancelledTransactions,CancelledRevenue,CancellationRate,Cluster,CustomerSegment
690,1,211.95,95,4.130434782608695,4.0,12,1,3.533017610872493,211.95,211.95,211.95,211.95,0.0,0.0,23,23.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
2,79,39918.19,16858,14.852863436123348,12.0,100,1,13.817544639098076,505.2935443037975,388.3,2238.51,6.75,481.6253156547988,2231.76,255,14.367088607594935,12,730,3.876651982378855,9.207792207792208,50.0,-1998.18,38.75968992248063,3,At-Risk Customers
32,19,16249.29,10378,12.340071343638526,12.0,48,1,7.82538144481205,855.2257894736842,748.98,1796.48,268.08,458.3498905168867,1528.4,397,44.26315789473684,11,693,13.436385255648036,37.77777777777778,18.0,-801.6,48.64864864864865,3,At-Risk Customers
29,5,3928.05,2414,14.455089820359282,12.0,96,1,12.33015042405548,785.61,661.69,1697.98,40.46,618.2356287856596,1657.52,140,33.0,4,162,0.0,40.25,4.0,-1090.32,44.44444444444444,3,At-Risk Customers
17,31,12372.75,7940,11.214689265536723,12.0,100,1,8.090660901389375,399.1209677419355,427.76,837.78,7.800000000000001,254.26918091338868,829.98,369,22.83870967741936,11,649,5.932203389830509,21.133333333333333,23.0,-424.0,42.5925925925926,3,At-Risk Customers
54,2,1149.64,771,12.63934426229508,10.0,100,2,15.473668803147758,574.8199999999999,574.8199999999999,723.38,426.26,210.09556682614704,297.12,54,30.5,1,356,0.0,356.0,0.0,0.0,0.0,3,At-Risk Customers
16,23,14083.91,5631,10.955252918287938,8.0,100,1,9.989075008555645,612.3439130434782,533.6,1750.46,12.45,524.3944633032304,1738.01,358,22.30434782608696,9,486,6.809338521400778,21.727272727272727,15.0,-399.79,39.47368421052632,3,At-Risk Customers
23,9,20276.37,6119,10.849290780141844,8.0,120,2,11.16708161302166,2252.93,2221.02,4257.06,1059.24,910.2542067466647,3197.82,295,62.66666666666666,7,600,0.0,74.75,3.0,-102.73,25.0,3,At-Risk Customers
4,1,680.99,236,6.555555555555555,6.0,12,2,3.644521872967657,680.99,680.99,680.99,680.99,0.0,0.0,36,36.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
11,1,527.2,385,12.419354838709678,12.0,24,2,6.825316566765173,527.2,527.2,527.2,527.2,0.0,0.0,31,31.0,1,0,0.0,0.0,2.0,-49.9,66.66666666666666,0,VIP Customers
28,7,5464.85,2952,12.198347107438016,10.0,300,1,23.259538652678565,780.6928571428572,771.02,1136.6799999999998,451.9,239.1936693500537,684.7799999999999,177,34.57142857142857,5,479,0.0,79.5,1.0,-29.75,12.5,3,At-Risk Customers
23,15,12185.51,7158,18.83684210526316,12.0,100,1,16.359410177235475,812.3673333333334,631.96,2969.6,134.82,753.4546522657832,2834.78,248,25.33333333333333,9,584,20.26315789473684,41.285714285714285,3.0,-144.36,16.666666666666664,3,At-Risk Customers
576,29,23691.4,27042,132.55882352941177,96.0,1440,1,200.9255222421091,816.944827586207,874.84,2142.4,120.0,557.1655789582323,2022.4,42,7.0344827586206895,3,77,24.509803921568626,2.8461538461538463,3.0,-1797.87,9.375,0,VIP Customers
17,19,5097.18,2160,15.652173913043478,12.0,60,1,11.910647983447078,268.27263157894737,301.70000000000005,547.56,8.5,149.16900086971097,539.06,68,7.263157894736842,9,660,16.666666666666664,36.16666666666666,8.0,-273.71,29.629629629629623,3,At-Risk Customers
33,12,6354.1,3266,6.934182590233545,4.0,126,1,10.240403879615965,529.5083333333333,351.825,1241.99,45.0,474.27340432657104,1196.99,329,37.583333333333336,6,648,26.751592356687897,58.54545454545455,4.0,-66.3,25.0,3,At-Risk Customers
529,1,708.1,414,12.176470588235292,12.0,30,4,6.388771344083895,708.1,708.1,708.1,708.1,0.0,0.0,34,34.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
432,1,1037.28,523,10.673469387755102,6.0,72,2,12.606856195311014,1037.28,1037.28,1037.28,1037.28,0.0,0.0,49,49.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
731,1,285.3,174,87.0,87.0,144,30,80.61017305526642,285.3,285.3,285.3,285.3,0.0,0.0,2,2.0,1,0,0.0,0.0,1.0,-25.5,50.0,0,VIP Customers
10,3,1298.66,529,9.61818181818182,6.0,36,2,7.10109774792526,432.8866666666667,531.21,553.39,214.06,189.83366570061628,339.33,46,18.33333333333333,3,65,38.18181818181819,32.5,0.0,0.0,0.0,0,VIP Customers
336,1,334.93,105,7.0,6.0,24,2,5.9281411203561225,334.93,334.93,334.93,334.93,0.0,0.0,15,15.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
5,21,9823.64,5906,12.783549783549784,10.0,240,1,16.190055795998955,467.79238095238094,434.02,1035.82,51.0,207.11282632673337,984.82,195,22.0,11,733,19.696969696969692,36.25,1.0,-5.0,4.545454545454546,3,At-Risk Customers
39,1,460.4,260,10.0,8.0,72,2,13.475904422338411,460.4,460.4,460.4,460.4,0.0,0.0,25,25.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
63,3,715.21,444,10.571428571428571,12.0,25,1,6.64112412297231,238.4033333333333,136.82,452.0,126.39,185.05363609865472,325.61,38,14.0,3,340,0.0,169.5,0.0,0.0,0.0,3,At-Risk Customers
166,2,433.74,207,9.409090909090908,10.0,36,1,6.925859691585765,216.87,216.87,232.5,201.24,22.10415797989147,31.25999999999999,20,11.0,2,31,0.0,31.0,1.0,-16.95,33.33333333333333,0,VIP Customers
16,9,1815.27,979,9.064814814814817,8.0,48,1,7.005035769616759,201.69666666666663,214.74,403.09,4.949999999999999,126.20994186275504,398.14,83,12.0,6,560,24.074074074074076,69.375,8.0,-129.35,47.05882352941176,3,At-Risk Customers
641,1,357.4,130,7.647058823529412,12.0,12,2,4.846921400107859,357.4,357.4,357.4,357.4,0.0,0.0,17,17.0,1,0,0.0,0.0,1.0,-34.0,50.0,0,VIP Customers
620,2,45.34,30,3.0,1.5,12,1,3.39934634239519,22.67,22.67,44.09,1.25,30.2924545060317,42.84,10,5.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
82,3,6248.5,5685,99.73684210526316,72.0,480,5,86.54118060120064,2082.833333333333,1211.76,3993.64,1043.1,1656.954476421526,2950.5400000000004,41,19.0,3,563,0.0,281.0,1.0,-36.75,25.0,3,At-Risk Customers
21,3,403.7000000000001,159,6.913043478260869,6.0,20,1,4.209437918408206,134.5666666666667,126.0,247.25000000000003,30.450000000000003,108.65358177866634,216.8,21,7.666666666666667,2,36,0.0,18.0,0.0,0.0,0.0,0,VIP Customers
560,1,393.72,302,11.185185185185183,8.0,48,2,9.833369549404551,393.72,393.72,393.72,393.72,0.0,0.0,27,27.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
23,19,5955.21,3377,23.13013698630137,6.0,288,1,44.45009036857192,313.4321052631579,241.44,1096.65,3.0,251.9247832980433,1093.65,88,7.684210526315789,10,650,6.164383561643835,35.72222222222222,6.0,-82.9,24.0,3,At-Risk Customers
337,1,2169.39,1783,11.966442953020136,8.0,60,1,9.30447154008785,2169.39,2169.39,2169.39,2169.39,0.0,0.0,149,149.0,1,0,0.0,0.0,1.0,-79.71000000000001,50.0,0,VIP Customers
96,5,3723.87,820,5.578231292517007,4.0,48,1,5.322381239231779,744.774,702.8,1092.35,522.6,218.02465830726572,569.7499999999999,102,29.4,5,214,0.0,53.25,0.0,0.0,0.0,0,VIP Customers
584,1,1126.0,561,280.5,280.5,560,1,395.2726906832801,1126.0,1126.0,1126.0,1126.0,0.0,0.0,2,2.0,1,0,0.0,0.0,1.0,-1126.0,50.0,0,VIP Customers
18,4,779.05,458,22.9,18.0,96,1,27.873586818083947,194.7625,148.5,449.4,32.65,178.69786127707292,416.75,11,5.0,3,578,0.0,192.33333333333331,2.0,-368.05,33.33333333333333,3,At-Risk Customers
409,1,955.2,324,7.714285714285714,6.0,24,2,4.506286742880355,955.2,955.2,955.2,955.2,0.0,0.0,42,42.0,1,0,0.0,0.0,2.0,-47.2,66.66666666666666,0,VIP Customers
233,1,73.5,23,1.0,1.0,1,1,0.0,73.5,73.5,73.5,73.5,0.0,0.0,23,23.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
134,4,1844.06,1256,25.632653061224488,12.0,144,2,37.20869851120782,461.015,492.705,811.9,46.75,316.7949703409657,765.15,46,12.25,3,450,0.0,150.0,1.0,-46.75,20.0,3,At-Risk Customers
26,2,397.88,271,3.985294117647059,3.0,10,1,2.397091814248055,198.94,198.94,274.8,123.08,107.282240841623,151.72000000000003,57,32.0,1,2,25.0,2.0,0.0,0.0,0.0,0,VIP Customers
284,1,176.5,55,7.857142857142857,10.0,10,1,3.7606990231680526,176.5,176.5,176.5,176.5,0.0,0.0,7,7.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
143,9,5178.02,2049,14.13103448275862,10.0,144,1,20.402632990626262,575.3355555555556,435.88,1120.46,17.0,345.92357725772,1103.46,94,16.11111111111111,6,592,0.0,73.5,7.0,-1488.69,43.75,3,At-Risk Customers
429,1,3084.02,1753,9.226315789473684,6.0,48,1,8.296511800021593,3084.02,3084.02,3084.02,3084.02,0.0,0.0,190,190.0,1,0,0.0,0.0,1.0,-18.25,50.0,0,VIP Customers
66,2,132.18,96,3.096774193548387,1.0,25,1,5.217629338500244,66.09,66.09,116.48,15.7,71.26222140798026,100.78,31,15.5,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
113,1,612.29,462,13.2,12.0,25,3,6.729216369026671,612.29,612.29,612.29,612.29,0.0,0.0,35,35.0,1,0,0.0,0.0,1.0,-25.5,50.0,0,VIP Customers
267,2,1597.76,840,10.0,10.0,24,2,4.698115489920029,798.8800000000001,798.8800000000001,1017.68,580.08,309.4299274472332,437.6,76,42.0,1,374,0.0,374.0,0.0,0.0,0.0,3,At-Risk Customers
353,1,383.7,131,8.1875,4.5,24,2,7.413669806512831,383.7,383.7,383.7,383.7,0.0,0.0,16,16.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
78,4,2648.62,1952,26.37837837837838,22.0,144,3,20.2408123603168,662.155,668.28,728.86,583.2,62.33154658758274,145.65999999999997,49,18.5,4,521,17.56756756756757,173.33333333333334,0.0,0.0,0.0,3,At-Risk Customers
28,5,2481.6,1361,4.878136200716846,4.0,16,1,3.5390202231205192,496.32,488.95,771.75,54.0,292.41425367105484,717.75,232,54.2,4,161,0.0,40.0,1.0,-37.95,16.666666666666664,3,At-Risk Customers
1,5,2056.89,1318,10.629032258064516,8.0,25,2,7.006927747182463,411.378,381.06,524.9,324.83,89.76072259067438,200.07,84,24.8,5,109,14.516129032258066,27.0,0.0,0.0,0.0,0,VIP Customers
64,2,716.54,387,9.923076923076923,8.0,48,2,7.881973488465593,358.27000000000004,358.27000000000004,385.7000000000001,330.84000000000003,38.79187801589401,54.860000000000014,34,19.5,2,413,0.0,413.0,1.0,-31.35,33.33333333333333,3,At-Risk Customers
79,5,2634.26,1439,9.467105263157896,8.0,24,1,5.87273164681214,526.8520000000001,463.6,987.42,246.54,287.3901053794302,740.88,121,30.4,4,194,0.0,48.25,1.0,-51.75,16.666666666666664,3,At-Risk Customers
143,1,599.68,309,8.131578947368421,8.0,20,1,4.014642474281062,599.68,599.68,599.68,599.68,0.0,0.0,38,38.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
39,2,192.72,194,16.166666666666668,6.0,100,1,27.42206587713072,96.36,96.36,103.32,89.4,9.842926394116732,13.919999999999987,11,6.0,1,12,0.0,12.0,0.0,0.0,0.0,0,VIP Customers
19,23,4352.35,2263,9.088353413654618,6.0,50,1,8.44767008938626,189.2326086956522,157.0,512.4300000000001,8.5,107.7895732104241,503.93000000000006,176,10.826086956521738,12,712,11.646586345381529,31.863636363636363,7.0,-151.3,23.33333333333333,3,At-Risk Customers
9,17,11126.11,7178,29.90833333333333,20.0,432,1,45.77953277002247,654.4770588235294,558.9,1108.8,126.0,324.94209404839944,982.8,157,14.117647058823527,9,660,13.750000000000002,40.875,1.0,-34.75,5.555555555555555,3,At-Risk Customers
498,3,973.73,509,8.483333333333333,9.0,25,1,5.097329532371036,324.57666666666665,259.9,566.4300000000001,147.4,216.8728628328896,419.0300000000001,56,20.0,3,149,0.0,74.0,5.0,-138.54999999999998,62.5,0,VIP Customers
1,3,1316.66,632,8.901408450704226,10.0,24,2,4.802246288613175,438.8866666666666,519.28,520.3,277.08,140.12961190745278,243.22,64,23.666666666666668,3,93,0.0,46.5,0.0,0.0,0.0,0,VIP Customers
82,5,735.51,526,16.4375,12.0,48,1,11.438298711755818,147.102,132.52,301.8,63.79,93.50096587736408,238.01,26,6.4,5,447,0.0,111.25,0.0,0.0,0.0,3,At-Risk Customers
9,6,1933.48,756,8.217391304347826,6.0,25,1,6.913636925490516,322.24666666666667,279.92,493.53,234.0,95.3199841935922,259.53,50,15.333333333333334,6,303,0.0,60.4,2.0,-11.2,25.0,3,At-Risk Customers
528,1,316.48,192,9.142857142857142,6.0,25,1,7.101307726649468,316.48,316.48,316.48,316.48,0.0,0.0,21,21.0,1,0,0.0,0.0,1.0,-4.7,50.0,0,VIP Customers
60,9,3759.26,2713,17.170886075949365,11.0,288,1,27.123729953647672,417.6955555555556,417.6,509.2,300.54,63.738624300950974,208.66,94,17.555555555555557,6,582,10.759493670886076,72.375,3.0,-69.4,25.0,3,At-Risk Customers
15,2,1933.2,1119,8.811023622047244,8.0,25,1,5.443406209911606,966.6,966.6,1807.98,125.22,1189.891007109475,1682.76,126,63.5,2,671,0.0,671.0,1.0,-34.15,33.33333333333333,3,At-Risk Customers
30,1,349.83000000000004,153,9.5625,12.0,24,2,5.427936993002037,349.83000000000004,349.83000000000004,349.83000000000004,349.83000000000004,0.0,0.0,16,16.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
628,2,1367.89,704,9.77777777777778,8.0,25,2,7.057554582312213,683.945,683.945,929.92,437.97,347.8611810047221,491.9500000000001,63,36.0,2,110,0.0,110.0,4.0,-217.9,66.66666666666666,0,VIP Customers
131,1,1089.18,651,10.333333333333334,12.0,25,1,6.334748002727851,1089.18,1089.18,1089.18,1089.18,0.0,0.0,63,63.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
92,2,716.35,219,6.441176470588236,4.0,24,2,4.573912697226942,358.17499999999995,358.17499999999995,371.45,344.9,18.773685040502823,26.55000000000001,28,17.0,2,94,0.0,94.0,0.0,0.0,0.0,0,VIP Customers
43,3,12601.830000000002,2803,10.739463601532568,8.0,48,1,8.211222040809618,4200.610000000001,4161.06,4279.71,4161.06,68.50260943934894,118.64999999999964,260,87.0,1,15,0.0,7.5,2.0,-8495.01,40.0,0,VIP Customers
409,1,732.94,449,10.44186046511628,12.0,24,1,5.192954593354143,732.94,732.94,732.94,732.94,0.0,0.0,43,43.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
29,2,640.45,336,9.882352941176473,6.0,36,1,8.619093342891462,320.225,320.225,363.95,276.5,61.83648801476355,87.44999999999999,33,17.0,1,349,0.0,349.0,0.0,0.0,0.0,3,At-Risk Customers
22,7,11214.75,4535,8.998015873015873,8.0,48,1,5.969604589752829,1602.107142857143,1715.85,2583.23,497.34,786.1530785776664,2085.89,276,72.0,5,694,0.0,115.16666666666669,1.0,-1715.85,12.5,3,At-Risk Customers
20,33,22254.49,11019,14.29182879377432,12.0,160,1,11.906635633364925,674.3784848484848,573.71,1380.11,56.0,372.0513671534585,1324.11,354,23.363636363636363,12,712,7.133592736705577,21.75,3.0,-147.2,8.333333333333332,3,At-Risk Customers
30,3,981.18,680,13.076923076923077,12.0,36,1,8.380290026910961,327.06,312.4,445.04,223.74,111.37598125269196,221.29999999999995,46,17.333333333333332,3,251,21.153846153846157,125.0,0.0,0.0,0.0,0,VIP Customers
484,2,481.88,522,13.384615384615383,10.0,48,1,12.197099276845735,240.94,240.94,364.79,117.09,175.15034969990782,247.7,39,19.5,2,156,0.0,156.0,2.0,-58.5,50.0,0,VIP Customers
448,1,980.25,688,16.0,12.0,100,3,17.953644012660313,980.25,980.25,980.25,980.25,0.0,0.0,43,43.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
36,1,372.7,136,7.157894736842105,6.0,12,2,3.2190950746157228,372.7,372.7,372.7,372.7,0.0,0.0,19,19.0,1,0,0.0,0.0,1.0,-17.0,50.0,0,VIP Customers
75,2,1000.39,523,10.46,12.0,36,1,7.640413494526781,500.195,500.195,628.15,372.24,180.9556963734493,255.91,42,25.0,2,184,32.0,184.0,0.0,0.0,0.0,0,VIP Customers
47,2,1161.5,633,9.173913043478262,6.0,96,2,11.223605011889704,580.75,580.75,760.2,401.3,253.78062376785192,358.90000000000003,59,34.5,2,31,0.0,31.0,1.0,-20.0,33.33333333333333,0,VIP Customers
198,3,383.58,309,14.714285714285714,12.0,24,1,8.3554943429031,127.86,159.4,175.78,48.4,69.30003463202598,127.38,13,7.0,3,302,0.0,150.5,0.0,0.0,0.0,0,VIP Customers
166,1,95.2,49,9.8,12.0,12,1,4.919349550499538,95.2,95.2,95.2,95.2,0.0,0.0,5,5.0,1,0,100.0,0.0,0.0,0.0,0.0,0,VIP Customers
576,6,1575.68,1366,27.877551020408163,24.0,288,1,42.7344672820143,262.61333333333334,237.255,595.95,5.0,221.10074714181016,590.95,38,8.166666666666666,2,121,0.0,24.0,0.0,0.0,0.0,0,VIP Customers
79,1,964.83,569,9.982456140350877,10.0,25,1,6.58323419233113,964.83,964.83,964.83,964.83,0.0,0.0,57,57.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
358,1,168.0,100,10.0,10.0,10,10,0.0,168.0,168.0,168.0,168.0,0.0,0.0,10,10.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
39,2,437.82,88,4.4,3.0,25,1,5.403702434442518,218.91,218.91,317.82,120.0,139.87986345432282,197.82,20,10.0,2,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
8,12,4608.75,2325,9.768907563025213,10.0,48,1,7.525565405105774,384.0625,368.1950000000001,700.31,6.3,170.78891038754136,694.01,109,19.83333333333333,9,415,9.243697478991598,37.18181818181818,5.0,-59.93,29.411764705882355,3,At-Risk Customers
449,1,468.5,240,9.23076923076923,6.0,25,2,7.398960425939267,468.5,468.5,468.5,468.5,0.0,0.0,26,26.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
682,1,129.23,1,1.0,1.0,1,1,0.0,129.23,129.23,129.23,129.23,0.0,0.0,1,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
50,2,599.56,355,2.9831932773109244,2.0,24,1,3.374840092325558,299.78,299.78,308.75,290.81,12.68549565448664,17.939999999999998,100,57.0,2,100,0.0,100.0,0.0,0.0,0.0,0,VIP Customers
16,8,18096.14,6382,120.41509433962264,72.0,360,30,102.9617991075899,2262.0175,2198.31,4146.34,620.0,1232.470449437111,3526.34,15,6.625,7,706,26.41509433962264,100.42857142857144,0.0,0.0,0.0,3,At-Risk Customers
8,1,269.96,196,17.818181818181817,12.0,36,10,8.41211247925492,269.96,269.96,269.96,269.96,0.0,0.0,11,11.0,1,0,0.0,0.0,1.0,-269.96,50.0,0,VIP Customers
311,2,561.71,283,13.476190476190476,12.0,36,2,10.269464677474906,280.855,280.855,486.11,75.60000000000001,290.27440474488964,410.51,21,10.5,2,8,0.0,8.0,1.0,-25.5,33.33333333333333,0,VIP Customers
5,3,2134.01,1110,10.571428571428571,10.0,48,1,6.995681556471852,711.3366666666667,697.7,1292.31,144.0,574.276443042315,1148.31,91,35.0,3,137,26.666666666666668,68.0,1.0,-32.620000000000005,25.0,0,VIP Customers
303,1,238.85,177,11.0625,7.0,25,2,8.95521263473589,238.85,238.85,238.85,238.85,0.0,0.0,16,16.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
8,9,4966.92,2327,11.241545893719806,10.0,144,1,12.750770527890554,551.88,513.6,759.1800000000001,388.64,124.92670541161328,370.5400000000001,113,23.0,7,427,0.0,53.0,0.0,0.0,0.0,3,At-Risk Customers
409,1,249.24,113,8.692307692307692,8.0,12,1,3.092588327615327,249.24,249.24,249.24,249.24,0.0,0.0,13,13.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
261,1,456.9,133,6.333333333333333,4.0,12,1,3.9285281382896233,456.9,456.9,456.9,456.9,0.0,0.0,21,21.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
289,1,145.92000000000002,80,8.88888888888889,12.0,12,2,3.8873012632302,145.92000000000002,145.92000000000002,145.92000000000002,145.92000000000002,0.0,0.0,9,9.0,1,0,0.0,0.0,1.0,-14.75,50.0,0,VIP Customers
86,1,351.65,265,13.947368421052632,12.0,48,2,12.518757855538784,351.65,351.65,351.65,351.65,0.0,0.0,19,19.0,1,0,0.0,0.0,1.0,-4.95,50.0,0,VIP Customers
23,15,11767.48,5308,9.546762589928058,8.0,48,1,6.825202920477682,784.4986666666666,705.21,1650.1,260.6,495.7377180939053,1389.5,365,37.06666666666667,7,644,26.618705035971225,45.5,2.0,-316.04,11.76470588235294,3,At-Risk Customers
645,1,70.0,48,9.6,8.0,25,1,9.710818709048173,70.0,70.0,70.0,70.0,0.0,0.0,5,5.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
2,32,4124.6900000000005,1801,9.579787234042554,6.5,48,1,8.22341875361272,128.89656250000002,103.24,348.68,52.0,76.1222492848807,296.68,92,5.875,9,250,5.319148936170213,8.172413793103448,3.0,-59.7,8.571428571428571,3,At-Risk Customers
682,1,77.52,1,1.0,1.0,1,1,0.0,77.52,77.52,77.52,77.52,0.0,0.0,1,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
40,2,519.61,523,15.382352941176473,12.0,36,3,8.172439663495592,259.805,259.805,271.26,248.35,16.199816356983792,22.91,31,17.0,2,81,0.0,81.0,0.0,0.0,0.0,0,VIP Customers
9,2,1020.42,452,7.533333333333333,5.0,36,2,6.357876915296215,510.21,510.21,532.74,487.68,31.86223156026585,45.06,53,30.0,2,43,0.0,43.0,1.0,-15.7,33.33333333333333,0,VIP Customers
227,5,717.41,479,4.025210084033613,1.0,36,1,6.226599835089625,143.48200000000003,152.02,165.46,113.28,22.69830654476233,52.18000000000001,107,23.4,4,237,17.647058823529413,58.75,0.0,0.0,0.0,0,VIP Customers
316,1,218.45,61,5.545454545454546,6.0,12,2,3.012096823265692,218.45,218.45,218.45,218.45,0.0,0.0,11,11.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
457,2,622.82,315,8.289473684210526,6.0,36,1,6.039992369499575,311.41,311.41,341.8,281.02,42.97795016051836,60.78000000000003,34,19.0,2,69,0.0,69.0,0.0,0.0,0.0,0,VIP Customers
36,8,2142.7200000000003,1494,10.52112676056338,12.0,48,1,6.208799874736423,267.84000000000003,269.06,379.28,154.8,80.25425524988869,224.48,114,17.75,5,490,0.0,60.875,3.0,-58.85,27.27272727272727,3,At-Risk Customers
35,8,1617.1,1191,3.996644295302013,2.0,48,1,5.529534001802372,202.1375,203.22,430.57,22.1,136.11297101515137,408.47,259,36.875,3,700,0.0,99.85714285714286,1.0,-62.400000000000006,11.11111111111111,3,At-Risk Customers
21,4,4642.45,2380,13.83720930232558,12.0,300,1,23.511281584743656,1160.6125,1098.855,1608.66,836.08,331.0750889023013,772.58,149,43.0,3,422,0.0,140.0,3.0,-70.0,42.85714285714285,3,At-Risk Customers
78,1,440.42,285,9.827586206896552,8.0,25,1,7.126755250048136,440.42,440.42,440.42,440.42,0.0,0.0,29,29.0,1,0,0.0,0.0,2.0,-29.7,66.66666666666666,0,VIP Customers
247,2,1052.9,569,9.810344827586206,10.0,30,2,4.66211644037011,526.45,526.45,637.2,415.7,156.62415203282035,221.50000000000009,52,29.0,2,329,0.0,329.0,0.0,0.0,0.0,3,At-Risk Customers
40,1,197.71,161,10.733333333333333,12.0,25,1,5.548058433447902,197.71,197.71,197.71,197.71,0.0,0.0,15,15.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
239,4,1980.4,985,9.563106796116504,8.0,48,1,8.917563527825102,495.1,469.06500000000005,837.11,205.16,291.7999900616859,631.95,88,25.75,4,338,0.0,112.66666666666669,0.0,0.0,0.0,0,VIP Customers
3,27,13591.58,8535,19.13677130044843,12.0,360,1,26.17257579002605,503.3918518518519,471.76,855.86,243.1,194.95957166782117,612.76,141,16.51851851851852,12,730,16.367713004484305,27.615384615384617,4.0,-102.54,12.903225806451612,3,At-Risk Customers
4,9,2338.15,416,4.333333333333333,3.0,18,1,3.4294902695257687,259.7944444444445,279.8,463.63,12.75,142.96583063018164,450.88,44,10.666666666666666,8,276,12.5,34.0,9.0,-444.2,50.0,3,At-Risk Customers
234,2,2040.1,1279,14.701149425287356,12.0,192,1,20.93073568553857,1020.05,1020.05,1262.85,777.25,343.3710529441874,485.5999999999999,77,43.5,2,117,0.0,117.0,2.0,-57.29,50.0,0,VIP Customers
17,4,2062.67,687,7.308510638297872,6.0,24,1,6.271674838895256,515.6675,524.7,816.3299999999999,196.94000000000003,266.5204027680932,619.3899999999999,82,23.5,3,706,0.0,235.0,1.0,-17.0,20.0,3,At-Risk Customers
8,1,144.0,51,12.75,15.0,20,1,9.142392101268316,144.0,144.0,144.0,144.0,0.0,0.0,4,4.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
39,4,958.78,438,9.521739130434783,8.0,24,1,8.207690514077587,239.695,271.9,374.98,40.0,149.16707445009436,334.98,31,11.5,3,558,0.0,186.0,1.0,-19.8,20.0,3,At-Risk Customers
